anime_id,name,genre,type,episodes,rating,members,japanese_title,aired,image_url
11771,Kuroko no Basket,"Comedy, School, Shounen, Sports",TV,25,8.46,338315,黒子のバスケ,"Apr 8, 2012 to Sep 22, 2012",https://cdn.myanimelist.net/images/anime/11/50453.jpg
1698,Nodame Cantabile,"Comedy, Drama, Josei, Music, Romance, Slice of Life",TV,23,8.46,157025,のだめカンタービレ,"Jan 12, 2007 to Jun 15, 2007",https://cdn.myanimelist.net/images/anime/9/11986.jpg
5341,Ookami to Koushinryou II,"Adventure, Fantasy, Historical, Romance",TV,12,8.46,210491,狼と香辛料II,"Jul 9, 2009 to Sep 24, 2009",https://cdn.myanimelist.net/images/anime/6/59399.jpg
25781,Shingeki no Kyojin: Kuinaki Sentaku,"Action, Fantasy, Shoujo, Supernatural",OVA,2,8.45,92543,進撃の巨人 悔いなき選択,"Dec 9, 2014 to Apr 9, 2015",https://cdn.myanimelist.net/images/anime/8/69497.jpg
10863,Steins;Gate: Oukoubakko no Poriomania,"Sci-Fi, Thriller",Special,1,8.46,159548,シュタインズ ゲート 横行跋扈のポリオマニア,"Feb 22, 2012",https://cdn.myanimelist.net/images/anime/7/36531.jpg
28701,Fate/stay night: Unlimited Blade Works 2nd Season,"Action, Fantasy, Magic, Shounen, Supernatural",TV,13,8.45,205987,Fate/stay night [Unlimited Blade Works] 2nd シーズン,"Apr 5, 2015 to Jun 28, 2015",https://cdn.myanimelist.net/images/anime/11/72863.jpg
5420,Kemono no Souja Erin,"Drama, Fantasy",TV,50,8.45,36751,獣の奏者エリン,"Jan 10, 2009 to Dec 26, 2009",https://cdn.myanimelist.net/images/anime/9/19845.jpg
9260,Kizumonogatari I: Tekketsu-hen,"Mystery, Supernatural, Vampire",Movie,1,8.45,99579,傷物語〈Ⅰ鉄血篇〉,"Jan 8, 2016",https://cdn.myanimelist.net/images/anime/11/80621.jpg
32,Neon Genesis Evangelion: The End of Evangelion,"Dementia, Drama, Mecha, Psychological, Sci-Fi",Movie,1,8.45,215630,新世紀エヴァンゲリオン劇場版 THE END OF EVANGELION,"Jul 19, 1997",https://cdn.myanimelist.net/images/anime/1404/98182.jpg
4224,Toradora!,"Comedy, Romance, School, Slice of Life",TV,25,8.45,633817,とらドラ！,"Oct 2, 2008 to Mar 26, 2009",https://cdn.myanimelist.net/images/anime/13/22128.jpg
2236,Toki wo Kakeru Shoujo,"Adventure, Drama, Romance, Sci-Fi",Movie,1,8.44,289206,時をかける少女,"Jul 15, 2006",https://cdn.myanimelist.net/images/anime/1/2432.jpg
2685,Tsubasa: Tokyo Revelations,"Action, Adventure, Drama, Fantasy, Romance, Shounen",OVA,3,8.44,57963,ツバサ TOKYO REVELATIONS,"Nov 16, 2007 to Mar 17, 2008",https://cdn.myanimelist.net/images/anime/4/49129.jpg
31181,Owarimonogatari,"Comedy, Mystery, Supernatural",TV,12,8.43,107855,終物語,"Oct 4, 2015 to Dec 20, 2015",https://cdn.myanimelist.net/images/anime/8/76479.jpg
45,Rurouni Kenshin: Meiji Kenkaku Romantan,"Action, Adventure, Comedy, Historical, Romance, Samurai",TV,94,8.43,218928,るろうに剣心 -明治剣客浪漫譚-,"Jan 10, 1996 to Sep 8, 1998",https://cdn.myanimelist.net/images/anime/1768/114209.jpg
2418,Stranger: Mukou Hadan,"Action, Adventure, Historical, Samurai",Movie,1,8.43,125503,ストレンヂア -無皇刃譚-,"Sep 29, 2007",https://cdn.myanimelist.net/images/anime/9/87066.jpg
1365,Detective Conan Movie 06: The Phantom of Baker Street,"Adventure, Mystery, Police, Shounen",Movie,1,8.42,28462,名探偵コナン　ベイカー街(ストリート)の亡霊,"Apr 20, 2002",https://cdn.myanimelist.net/images/anime/1400/94320.jpg
22297,Fate/stay night: Unlimited Blade Works,"Action, Fantasy, Magic, Shounen, Supernatural",TV,12,8.42,267484,Fate/stay night [Unlimited Blade Works],"Oct 12, 2014 to Dec 28, 2014",https://cdn.myanimelist.net/images/anime/12/67333.jpg
627,Major S1,"Comedy, Drama, Shounen, Sports",TV,26,8.42,41061,メジャー （第1シリーズ）,"Nov 13, 2004 to May 21, 2005",https://cdn.myanimelist.net/images/anime/13/73973.jpg
10937,Mobile Suit Gundam: The Origin,"Action, Mecha, Military, Sci-Fi, Shounen, Space",OVA,6,8.42,15420,機動戦士ガンダムTHE ORIGIN,"Feb 28, 2015 to May 5, 2018",https://cdn.myanimelist.net/images/anime/4/72702.jpg
23755,Nanatsu no Taizai,"Action, Adventure, Ecchi, Fantasy, Shounen, Supernatural",TV,24,8.42,331627,七つの大罪,"Oct 5, 2014 to Mar 29, 2015",https://cdn.myanimelist.net/images/anime/8/65409.jpg
4081,Natsume Yuujinchou,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,13,8.42,210736,夏目友人帳,"Jul 8, 2008 to Sep 30, 2008",https://cdn.myanimelist.net/images/anime/1681/108439.jpg
4155,One Piece Film: Strong World,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,8.42,85020,ワンピース　フィルム　ストロングワールド,"Dec 12, 2009",https://cdn.myanimelist.net/images/anime/12/75894.jpg
1889,Higurashi no Naku Koro ni Kai,"Mystery, Psychological, Supernatural, Thriller",TV,24,8.41,218101,ひぐらしのなく頃に解,"Jul 6, 2007 to Dec 18, 2007",https://cdn.myanimelist.net/images/anime/12/14114.jpg
137,Hunter x Hunter OVA,"Action, Adventure, Shounen, Super Power",OVA,8,8.41,53168,HUNTER×HUNTER Original Video Animation,"Jan 17, 2002 to Apr 17, 2002",https://cdn.myanimelist.net/images/anime/1/137.jpg
139,Hunter x Hunter: Greed Island Final,"Action, Adventure, Shounen, Super Power",OVA,14,8.41,55787,ハンター×ハンター　G・I　Final,"Mar 3, 2004 to Aug 18, 2004",https://cdn.myanimelist.net/images/anime/1/139.jpg
23317,Kuroshitsuji: Book of Murder,"Comedy, Demons, Fantasy, Historical, Mystery, Shounen, Supernatural",OVA,2,8.41,67261,黒執事 Book of Murder,"Jan 28, 2015 to Feb 25, 2015",https://cdn.myanimelist.net/images/anime/12/74392.jpg
558,Major S2,"Comedy, Drama, Shounen, Sports",TV,26,8.41,30689,メジャー  (第2シリーズ),"Dec 10, 2005 to Jun 10, 2006",https://cdn.myanimelist.net/images/anime/6/73972.jpg
5040,One Outs,"Psychological, Seinen, Sports",TV,25,8.41,83056,ワンナウツ,"Oct 8, 2008 to Apr 1, 2009",https://cdn.myanimelist.net/images/anime/7/21065.jpg
57,Beck,"Comedy, Drama, Music, Shounen, Slice of Life",TV,26,8.4,148328,ベック,"Oct 7, 2004 to Mar 31, 2005",https://cdn.myanimelist.net/images/anime/11/11636.jpg
33,Berserk,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",TV,25,8.4,226430,剣風伝奇ベルセルク,"Oct 8, 1997 to Apr 1, 1998",https://cdn.myanimelist.net/images/anime/12/18520.jpg
5,Cowboy Bebop: Tengoku no Tobira,"Action, Drama, Mystery, Sci-Fi, Space",Movie,1,8.4,137636,カウボーイビバップ 天国の扉,"Sep 1, 2001",https://cdn.myanimelist.net/images/anime/1439/93480.jpg
1842,Major S3,"Drama, Shounen, Sports",TV,26,8.4,29528,メジャー  (第3シリーズ),"Jan 6, 2007 to Jun 30, 2007",https://cdn.myanimelist.net/images/anime/9/73971.jpg
6336,Mobile Suit Gundam Unicorn,"Action, Drama, Mecha, Military, Sci-Fi, Space",OVA,7,8.4,42076,機動戦士ガンダムUC（ユニコーン）,"Mar 12, 2010 to Jun 6, 2014",https://cdn.myanimelist.net/images/anime/12/50459.jpg
20651,Natsume Yuujinchou: Itsuka Yuki no Hi ni,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",OVA,1,8.4,28302,夏目友人帳 新作OVA いつかゆきのひに,"Feb 1, 2014",https://cdn.myanimelist.net/images/anime/11/79742.jpg
1210,NHK ni Youkoso!,"Comedy, Drama, Psychological, Romance",TV,24,8.4,291228,N・H・Kにようこそ！,"Jul 10, 2006 to Dec 18, 2006",https://cdn.myanimelist.net/images/anime/3/52675.jpg
338,Rose of Versailles,"Adventure, Drama, Historical, Romance, Shoujo",TV,40,8.4,32188,ベルサイユのばら,"Oct 10, 1979 to Sep 3, 1980",https://cdn.myanimelist.net/images/anime/9/57043.jpg
13759,Sakurasou no Pet na Kanojo,"Comedy, Drama, Romance, School, Slice of Life",TV,24,8.4,380375,さくら荘のペットな彼女,"Oct 9, 2012 to Mar 26, 2013",https://cdn.myanimelist.net/images/anime/4/43643.jpg
6547,Angel Beats!,"Action, Comedy, Drama, School, Supernatural",TV,13,8.39,717796,Angel Beats!（エンジェルビーツ）,"Apr 3, 2010 to Jun 26, 2010",https://cdn.myanimelist.net/images/anime/1244/111115.jpg
5081,Bakemonogatari,"Mystery, Romance, Supernatural, Vampire",TV,15,8.39,482268,化物語,"Jul 3, 2009 to Jun 25, 2010",https://cdn.myanimelist.net/images/anime/11/75274.jpg
32867,Bungou Stray Dogs 2nd Season,"Mystery, Seinen, Supernatural",TV,12,8.39,83641,文豪ストレイドッグス,"Oct 6, 2016 to Dec 16, 2016",https://cdn.myanimelist.net/images/anime/5/88585.jpg
264,Hajime no Ippo: Champion Road,"Comedy, Shounen, Sports",Special,1,8.39,47840,はじめの一歩 -Champion Road-,"Apr 18, 2003",https://cdn.myanimelist.net/images/anime/9/2361.jpg
12859,One Piece Film: Z,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,8.39,76051,ワンピース　フィルム　﻿Ｚ,"Dec 15, 2012",https://cdn.myanimelist.net/images/anime/6/44297.jpg
853,Ouran Koukou Host Club,"Comedy, Harem, Romance, School, Shoujo",TV,26,8.39,422271,桜蘭高校ホスト部,"Apr 5, 2006 to Sep 27, 2006",https://cdn.myanimelist.net/images/anime/2/71992.jpg
5460,Detective Conan Movie 13: The Raven Chaser,"Action, Mystery, Police, Shounen",Movie,1,8.38,21798,名探偵コナン漆黒の追跡者(チェイサー),"Apr 18, 2009",https://cdn.myanimelist.net/images/anime/2/22558.jpg
6746,Durarara!!,"Action, Mystery, Supernatural",TV,24,8.38,556431,デュラララ!!,"Jan 8, 2010 to Jun 25, 2010",https://cdn.myanimelist.net/images/anime/10/71772.jpg
5690,Nodame Cantabile Finale,"Comedy, Josei, Music, Romance",TV,11,8.38,67697,のだめカンタービレ フィナーレ,"Jan 15, 2010 to Mar 26, 2010",https://cdn.myanimelist.net/images/anime/4/20712.jpg
329,Planetes,"Drama, Romance, Sci-Fi, Seinen, Space",TV,26,8.38,105044,プラネテス,"Oct 4, 2003 to Apr 17, 2004",https://cdn.myanimelist.net/images/anime/8/50463.jpg
34240,Shelter,"Music, Sci-Fi",Music,1,8.38,71136,シェルター,"Oct 18, 2016",https://cdn.myanimelist.net/images/anime/5/82388.jpg
513,Tenkuu no Shiro Laputa,"Adventure, Fantasy, Romance, Sci-Fi",Movie,1,8.38,151061,天空の城ラピュタ,"Aug 2, 1986",https://cdn.myanimelist.net/images/anime/5/37799.jpg
6945,Gintama: Shiroyasha Koutan,"Action, Comedy, Historical, Parody, Sci-Fi",Special,1,8.37,27213,ジャンプアニメツアー 2008 白夜叉降誕,"Sep 21, 2008",https://cdn.myanimelist.net/images/anime/6/16161.jpg
1142,Hachimitsu to Clover II,"Drama, Josei, Romance",TV,12,8.37,61493,ハチミツとクローバー II,"Jun 30, 2006 to Sep 15, 2006",https://cdn.myanimelist.net/images/anime/6/11040.jpg
6811,InuYasha: Kanketsu-hen,"Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural",TV,26,8.37,99128,犬夜叉 完結編,"Oct 4, 2009 to Mar 30, 2010",https://cdn.myanimelist.net/images/anime/7/75570.jpg
16664,Kaguya-hime no Monogatari,"Fantasy, Historical",Movie,1,8.37,45547,かぐや姫の物語,"Nov 23, 2013",https://cdn.myanimelist.net/images/anime/1935/93606.jpg
1604,Katekyo Hitman Reborn!,"Action, Comedy, Shounen, Super Power",TV,203,8.37,258103,家庭教師ヒットマンREBORN!,"Oct 7, 2006 to Sep 25, 2010",https://cdn.myanimelist.net/images/anime/13/80000.jpg
22145,Kuroshitsuji: Book of Circus,"Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,10,8.37,122895,黒執事 Book of Circus,"Jul 11, 2014 to Sep 12, 2014",https://cdn.myanimelist.net/images/anime/6/64811.jpg
2966,Ookami to Koushinryou,"Adventure, Fantasy, Historical, Romance",TV,13,8.37,334932,狼と香辛料,"Jan 9, 2008 to Mar 26, 2008",https://cdn.myanimelist.net/images/anime/5/59401.jpg
31964,Boku no Hero Academia,"Action, Comedy, School, Shounen, Super Power",TV,13,8.36,282002,僕のヒーローアカデミア,"Apr 3, 2016 to Jun 26, 2016",https://cdn.myanimelist.net/images/anime/10/78745.jpg
19363,Gin no Saji 2nd Season,"Comedy, School, Shounen, Slice of Life",TV,11,8.36,67032,銀の匙2ndシーズン,"Jan 10, 2014 to Mar 28, 2014",https://cdn.myanimelist.net/images/anime/8/57995.jpg
18195,Little Busters!: Refrain,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,13,8.36,71820,リトルバスターズ！～Refrain～,"Oct 5, 2013 to Dec 28, 2013",https://cdn.myanimelist.net/images/anime/10/55049.jpg
9890,Major: Message,"Comedy, Drama, Sports",OVA,1,8.36,12282,メジャー・メッセージ,"Dec 17, 2010",https://cdn.myanimelist.net/images/anime/11/75219.jpg
9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13,8.36,27532,聖闘士星矢 THE LOST CANVAS 冥王神話 2,"Feb 23, 2011 to Jul 20, 2011",https://cdn.myanimelist.net/images/anime/12/29597.jpg
9863,SKET Dance,"Comedy, School, Shounen",TV,77,8.36,101027,スケットダンス,"Apr 7, 2011 to Sep 27, 2012",https://cdn.myanimelist.net/images/anime/9/73974.jpg
7674,Bakuman.,"Comedy, Romance, Shounen",TV,25,8.35,246899,バクマン。,"Oct 2, 2010 to Apr 2, 2011",https://cdn.myanimelist.net/images/anime/6/26138.jpg
11843,Danshi Koukousei no Nichijou,"Comedy, School, Shounen, Slice of Life",TV,12,8.35,258914,男子高校生の日常,"Jan 10, 2012 to Mar 27, 2012",https://cdn.myanimelist.net/images/anime/3/33257.jpg
16782,Kotonoha no Niwa,"Drama, Psychological, Romance, Slice of Life",Movie,1,8.35,189741,言の葉の庭,"May 31, 2013",https://cdn.myanimelist.net/images/anime/8/79676.jpg
28675,Kyoukai no Kanata Movie: I&#039;ll Be Here - Mirai-hen,"Fantasy, Slice of Life, Supernatural",Movie,1,8.35,59815,劇場版 境界の彼方 I'LL BE HERE 未来篇,"Apr 25, 2015",https://cdn.myanimelist.net/images/anime/9/72614.jpg
3226,Major S4,"Comedy, Drama, Shounen, Sports",TV,26,8.35,28002,メジャー　（第4シリーズ),"Jan 5, 2008 to Jun 28, 2008",https://cdn.myanimelist.net/images/anime/9/75217.jpg
21557,Omoide no Marnie,"Drama, Mystery, Psychological",Movie,1,8.35,53590,思い出のマーニー,"Jul 19, 2014",https://cdn.myanimelist.net/images/anime/7/64293.jpg
31715,Working!!!: Lord of the Takanashi,"Comedy, Romance, Slice of Life",Special,1,8.34,31856,WORKING!!! 第14話「ロード・オブ・ザ・小鳥遊」,"Mar 30, 2016",https://cdn.myanimelist.net/images/anime/10/79375.jpg
43,Ghost in the Shell,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",Movie,1,8.34,223036,GHOST IN THE SHELL（攻殻機動隊）,"Nov 18, 1995",https://cdn.myanimelist.net/images/anime/10/82594.jpg
9617,K-On! Movie,"Comedy, Music, Slice of Life",Movie,1,8.34,115252,映画 けいおん！,"Dec 3, 2011",https://cdn.myanimelist.net/images/anime/5/76233.jpg
31051,Kuroko no Basket: Saikou no Present Desu,"Action, School, Shounen, Sports",Special,1,8.34,22900,黒子のバスケ〜最高のプレゼントです〜,"Dec 24, 2015",https://cdn.myanimelist.net/images/anime/13/77323.jpg
10153,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A&#039;s,"Action, Comedy, Drama, Magic, Super Power",Movie,1,8.34,13315,魔法少女リリカルなのは The MOVIE 2nd A's,"Jul 14, 2012",https://cdn.myanimelist.net/images/anime/1511/94432.jpg
1033,Sennen Joyuu,"Action, Adventure, Drama, Fantasy, Historical, Romance",Movie,1,8.34,58492,千年女優,"Sep 14, 2002",https://cdn.myanimelist.net/images/anime/1648/93626.jpg
32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,"Sci-Fi, Thriller",Special,1,8.34,38147,シュタインズ・ゲート境界面上のミッシングリンク-Divide By Zero-,"Dec 3, 2015",https://cdn.myanimelist.net/images/anime/7/77324.jpg
3091,xxxHOLiC Kei,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,13,8.34,74941,×××HOLiC・継,"Apr 4, 2008 to Jun 27, 2008",https://cdn.myanimelist.net/images/anime/9/8626.jpg
12115,Berserk: Ougon Jidai-hen III - Kourin,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1,8.33,65594,ベルセルク 黄金時代篇Ⅲ 降臨,"Feb 1, 2013",https://cdn.myanimelist.net/images/anime/12/41305.jpg
28223,Death Parade,"Drama, Game, Mystery, Psychological, Thriller",TV,12,8.33,383914,デス・パレード,"Jan 10, 2015 to Mar 28, 2015",https://cdn.myanimelist.net/images/anime/5/71553.jpg
121,Fullmetal Alchemist,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen",TV,51,8.33,600384,鋼の錬金術師,"Oct 4, 2003 to Oct 2, 2004",https://cdn.myanimelist.net/images/anime/10/75815.jpg
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,"Game, Psychological, Seinen, Thriller",TV,26,8.33,98996,逆境無頼カイジ Ultimate Survivor,"Oct 3, 2007 to Apr 2, 2008",https://cdn.myanimelist.net/images/anime/12/80032.jpg
138,Hunter x Hunter: Greed Island,"Action, Adventure, Shounen, Super Power",OVA,8,8.33,57029,ハンターｘハンター: Greed Island,"Feb 5, 2003 to Apr 16, 2003",https://cdn.myanimelist.net/images/anime/13/37203.jpg
6675,Redline,"Action, Cars, Sci-Fi, Sports",Movie,1,8.33,109392,REDLINE,"Aug 14, 2009",https://cdn.myanimelist.net/images/anime/12/28553.jpg
10800,Chihayafuru,"Drama, Game, Josei, Slice of Life, Sports",TV,25,8.32,158561,ちはやふる,"Oct 5, 2011 to Mar 28, 2012",https://cdn.myanimelist.net/images/anime/3/35749.jpg
32005,Detective Conan Movie 20: The Darkest Nightmare,"Action, Mystery, Police, Shounen",Movie,1,8.32,6229,劇場版　名探偵コナン　純黒の悪夢（ナイトメア）,"Apr 16, 2016",https://cdn.myanimelist.net/images/anime/10/78894.jpg
813,Dragon Ball Z,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,291,8.32,375662,ドラゴンボールZ,"Apr 26, 1989 to Jan 31, 1996",https://cdn.myanimelist.net/images/anime/6/20936.jpg
27821,Fate/stay night: Unlimited Blade Works - Prologue,"Action, Fantasy, Magic, Shounen, Supernatural",Special,1,8.32,106382,Fate/stay night [Unlimited Blade Works] プロローグ,"Oct 5, 2014",https://cdn.myanimelist.net/images/anime/9/67425.jpg
28725,Kokoro ga Sakebitagatterunda.,"Drama, Romance, School",Movie,1,8.32,59652,心が叫びたがってるんだ。,"Sep 19, 2015",https://cdn.myanimelist.net/images/anime/1245/112628.jpg
585,Mimi wo Sumaseba,"Adventure, Drama, Fantasy, Romance, Slice of Life",Movie,1,8.32,94435,耳をすませば,"Jul 15, 1995",https://cdn.myanimelist.net/images/anime/1899/109259.jpg
16067,Nagi no Asukara,"Drama, Fantasy, Romance",TV,26,8.32,224947,凪のあすから,"Oct 3, 2013 to Apr 3, 2014",https://cdn.myanimelist.net/images/anime/7/53549.jpg
30,Neon Genesis Evangelion,"Action, Dementia, Drama, Mecha, Psychological, Sci-Fi",TV,26,8.32,461946,新世紀エヴァンゲリオン,"Oct 4, 1995 to Mar 27, 1996",https://cdn.myanimelist.net/images/anime/1314/108941.jpg
31490,One Piece Film: Gold,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,8.32,18642,ONE PIECE FILM GOLD,"Jul 23, 2016",https://cdn.myanimelist.net/images/anime/12/81081.jpg
759,Tokyo Godfathers,"Comedy, Drama",Movie,1,8.32,89424,東京ゴッドファーザーズ,"Nov 8, 2003",https://cdn.myanimelist.net/images/anime/1144/93627.jpg
6,Trigun,"Action, Comedy, Sci-Fi",TV,26,8.32,283069,トライガン,"Apr 1, 1998 to Sep 30, 1998",https://cdn.myanimelist.net/images/anime/7/20310.jpg
6864,xxxHOLiC Rou,"Mystery, Supernatural",OVA,2,8.32,36353,×××HOLiC・籠,"Apr 23, 2010 to Mar 9, 2011",https://cdn.myanimelist.net/images/anime/9/25080.jpg
9735,Gintama: Shinyaku Benizakura-hen,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.31,14002,銀魂 新訳紅桜篇,"Dec 15, 2010",https://cdn.myanimelist.net/images/anime/12/26966.jpg
11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,"Drama, Magic, Psychological, Thriller",Movie,1,8.31,88164,劇場版 魔法少女まどか☆マギカ 始まりの物語,"Oct 6, 2012",https://cdn.myanimelist.net/images/anime/6/42331.jpg
11123,Sekaiichi Hatsukoi 2,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.31,69253,世界一初恋 2,"Oct 8, 2011 to Dec 24, 2011",https://cdn.myanimelist.net/images/anime/8/34871.jpg
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,"Comedy, Drama, Romance, School",TV,13,8.31,222994,やはり俺の青春ラブコメはまちがっている。続,"Apr 3, 2015 to Jun 26, 2015",https://cdn.myanimelist.net/images/anime/11/75376.jpg
33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,"Comedy, Romance, School",OVA,1,8.31,35120,"やはり俺の青春ラブコメはまちがっている. 続 きっと, 女の子はお砂糖とスパイスと素敵な何かでできている。","Oct 27, 2016",https://cdn.myanimelist.net/images/anime/13/84052.jpg
962,Aria The Natural,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,26,8.3,39596,ARIA The NATURAL,"Apr 3, 2006 to Sep 25, 2006",https://cdn.myanimelist.net/images/anime/2/77621.jpg
1519,Black Lagoon: The Second Barrage,"Action, Seinen",TV,12,8.3,203233,BLACK LAGOON The Second Barrage,"Oct 3, 2006 to Dec 19, 2006",https://cdn.myanimelist.net/images/anime/3/83748.jpg
