anime_id,name,genre,type,episodes,rating,members,japanese_title,aired,image_url,aired_from,aired_to,ave_rating_minmax,rating_count_standard
18479,Bishoujo Animerama: Minami no Watashi no Heart ni Tacchi Shite...,"Hentai, Romance",OVA,1,3.49,213,みなみの私のハートにタッチして...,"Nov 19, 1989",https://cdn.myanimelist.net/images/anime/9/49453.jpg,627408000,627408000,0.0,1
8407,Sora no Otoshimono: Forte,"Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",TV,12,7.86,146697,そらのおとしものf（フォルテ）,"Oct 2, 2010 to Dec 18, 2010",https://cdn.myanimelist.net/images/anime/11/50309.jpg,1285948800,1292601600,0.7792149,5412
19023,"Wake Up, Girls!","Drama, Music",TV,12,7.04,29679,"Wake Up, Girls！","Jan 11, 2014 to Mar 29, 2014",https://cdn.myanimelist.net/images/anime/5/58971.jpg,1389369600,1396022400,0.69426167,608
31,Neon Genesis Evangelion: Death &amp; Rebirth,"Drama, Mecha, Psychological, Sci-Fi",Movie,1,7.51,102093,新世紀エヴァンゲリオン劇場版 シト新生,"Mar 15, 1997",https://cdn.myanimelist.net/images/anime/13/75963.jpg,858355200,858355200,0.7267608,4321
13601,Psycho-Pass,"Action, Police, Psychological, Sci-Fi",TV,22,8.5,509109,サイコパス,"Oct 12, 2012 to Mar 22, 2013",https://cdn.myanimelist.net/images/anime/5/43399.jpg,1349971200,1363881600,0.84858686,11979
14837,Dragon Ball Z Movie 14: Kami to Kami,"Action, Adventure, Fantasy, Martial Arts, Shounen, Super Power",Movie,1,7.62,66471,ドラゴンボールZ 神と神,"Mar 30, 2013",https://cdn.myanimelist.net/images/anime/1734/93678.jpg,1364572800,1364572800,0.74179655,2631
14289,Sukitte Ii na yo.,"Romance, School, Shoujo",TV,13,7.71,233410,好きっていいなよ。,"Oct 7, 2012 to Dec 30, 2012",https://cdn.myanimelist.net/images/anime/11/39777.jpg,1349539200,1356796800,0.76064956,7246
32648,Handa-kun,"Comedy, Shounen, Slice of Life",TV,12,7.46,69621,はんだくん,"Jul 8, 2016 to Sep 23, 2016",https://cdn.myanimelist.net/images/anime/4/80752.jpg,1467907200,1474560000,0.72467923,814
10798,UN-GO,"Mystery, Supernatural",TV,11,7.53,84499,UN-GO アン ゴ,"Oct 14, 2011 to Dec 23, 2011",https://cdn.myanimelist.net/images/anime/12/33009.jpg,1318521600,1324569600,0.74338394,2284
16680,Pokemon Best Wishes! Season 2: Shinsoku no Genosect - Mewtwo Kakusei,"Action, Adventure, Comedy, Fantasy, Kids",Movie,1,6.65,12517,劇場版 ポケットモンスター ベストウイッシュ 神速のゲノセクト ミュウツー覚醒,"Jul 13, 2013",https://cdn.myanimelist.net/images/anime/9/47615.jpg,1373644800,1373644800,0.6418781,381
1303,The Animatrix,"Action, Drama, Sci-Fi",OVA,9,7.34,42831,アニマトリックス,"Jun 3, 2003",https://cdn.myanimelist.net/images/anime/3/75870.jpg,1054569600,1054569600,0.7173527,2065
5984,Ristorante Paradiso,"Drama, Josei, Romance, Slice of Life",TV,11,7.48,22229,リストランテパラディーゾ,"Apr 9, 2009 to Jun 25, 2009",https://cdn.myanimelist.net/images/anime/13/17488.jpg,1239206400,1245859200,0.74289125,465
1143,.hack//Intermezzo,"Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi",Special,1,6.71,16637,.hack//Intermezzo,"Mar 28, 2003",https://cdn.myanimelist.net/images/anime/12/66499.jpg,1048780800,1048780800,0.6446955,708
1699,Romeo x Juliet,"Drama, Fantasy, Historical, Romance",TV,24,7.85,91530,ロミオ×ジュリエット,"Apr 5, 2007 to Sep 26, 2007",https://cdn.myanimelist.net/images/anime/12/75159.jpg,1175702400,1190736000,0.7852165,2599
1650,Uchuu Senkan Yamato,"Action, Adventure, Drama, Military, Sci-Fi, Space",TV,26,7.73,10688,宇宙戦艦ヤマト,"Oct 6, 1974 to Mar 30, 1975",https://cdn.myanimelist.net/images/anime/1908/94946.jpg,150220800,165340800,0.7318519,150
1618,Soreyuke! Uchuu Senkan Yamamoto Yohko (1999),"Action, Adventure, Sci-Fi",TV,26,6.79,2430,それゆけ!宇宙戦艦　ヤマモト・ヨーコ,"Apr 4, 1999 to Sep 26, 1999",https://cdn.myanimelist.net/images/anime/1120/113505.jpg,923155200,938275200,0.6730159,35
24855,Girlfriend (Kari),"School, Slice of Life",TV,12,6.03,24338,ガールフレンド(仮),"Oct 13, 2014 to Dec 29, 2014",https://cdn.myanimelist.net/images/anime/4/67045.jpg,1413129600,1419782400,0.6098191,301
3352,Tengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!!,"Action, Adventure, Comedy, Mecha, Sci-Fi",Special,1,7.47,24618,天元突破 グレンラガン  見てえものは見てえんだ!!,"Feb 26, 2008",https://cdn.myanimelist.net/images/anime/9/19659.jpg,1203955200,1203955200,0.73712146,921
516,Keroro Gunsou,"Comedy, Sci-Fi, Shounen",TV,358,7.93,31632,ケロロ軍曹,"Apr 3, 2004 to Apr 4, 2011",https://cdn.myanimelist.net/images/anime/2/21764.jpg,1080921600,1301846400,0.76282054,260
1352,Cyber City Oedo 808,"Action, Adventure, Police, Sci-Fi",OVA,3,7.27,8970,CYBER CITY OEDO 808 (サイバーシティ オーエド ハチマルハチ),"Jun 21, 1990 to Oct 4, 1991",https://cdn.myanimelist.net/images/anime/8/58763.jpg,645894000,686505600,0.69945985,288
2821,Bad End,Hentai,OVA,2,5.52,1419,BAD END 贖罪の教室,"Oct 11, 2002 to Jan 10, 2003",https://cdn.myanimelist.net/images/anime/13/3920.jpg,1034265600,1042128000,0.45925927,30
3000,Taiho Shichau zo: Full Throttle,"Action, Comedy, Police, Shounen",TV,23,7.3,5134,逮捕しちゃうぞ フルスロットル,"Oct 5, 2007 to Mar 28, 2008",https://cdn.myanimelist.net/images/anime/4/21616.jpg,1191513600,1206633600,0.70726496,104
1270,Black Magic M-66,"Action, Mecha, Military, Sci-Fi",OVA,1,6.52,5496,ブラックマジックＭ（マリオ）－６６,"Jun 28, 1987",https://cdn.myanimelist.net/images/anime/1645/94523.jpg,551804400,551804400,0.62922704,184
10862,Prince of Tennis: Pairpuri,"Comedy, Drama, Shounen, Sports",Special,8,7.46,3315,テニスの王子様- ペアプリDVD,"Jun 25, 2010 to Dec 22, 2010",https://cdn.myanimelist.net/images/anime/3/30020.jpg,1277395200,1292947200,0.7104377,66
3488,Genji Monogatari,"Drama, Historical, Romance",Movie,1,6.72,2773,源氏物語,"Dec 19, 1987",https://cdn.myanimelist.net/images/anime/13/13741.jpg,566841600,566841600,0.6308244,62
3761,Wanwan Sanjuushi,"Adventure, Historical",TV,26,6.78,1277,ワンワン三銃士,"Oct 2, 1981 to Mar 26, 1982",https://cdn.myanimelist.net/images/anime/5/22968.jpg,370800000,385920000,0.68013465,66
3213,Ganbare Genki,"Action, Comedy, Shounen, Sports",TV,35,7.6,805,がんばれ元気,"Jul 16, 1980 to Apr 1, 1981",https://cdn.myanimelist.net/images/anime/9/25530.jpg,332524800,354902400,0.6759259,12
5287,Ippatsu Kanta-kun,"Action, Adventure, Comedy, Kids, Sports",TV,53,6.25,310,一発貫太くん,"Sep 18, 1977 to Sep 24, 1978",https://cdn.myanimelist.net/images/anime/9/60909.jpg,243360000,275414400,0.56666666,10
6622,Gakuen Maria: Bakunyuu Teachers,Hentai,OVA,1,5.37,891,学園まりあ ～爆乳ティーチャーズ～,"Jun 25, 2002",https://cdn.myanimelist.net/images/anime/2/15167.jpg,1024934400,1024934400,0.44444445,15
30547,Touhou Niji Sousaku Doujin Anime: Musou Kakyou Special,"Fantasy, Magic",OVA,1,7.05,2540,東方二次創作同人アニメ 夢想夏郷2.5,"May 11, 2014",https://cdn.myanimelist.net/images/anime/1682/90320.jpg,1399737600,1399737600,0.74747473,33
1339,Cool Devices,Hentai,OVA,11,6.41,3966,クールディバイシス,"Apr 25, 1995 to Nov 28, 1997",https://cdn.myanimelist.net/images/anime/1505/103904.jpg,798739200,880646400,0.6181658,126
2572,Fushigi no Kuni no Alice,"Adventure, Fantasy, Kids",TV,52,6.52,1594,ふしぎの国のアリス,"Oct 10, 1983 to Mar 26, 1984",https://cdn.myanimelist.net/images/anime/13/22277.jpg,434563200,449078400,0.64285713,56
2776,Generation of Chaos,"Action, Adventure, Demons, Fantasy, Magic",OVA,1,3.98,1010,ジェネレーション オブ カオス,"Sep 5, 2001",https://cdn.myanimelist.net/images/anime/7/3752.jpg,999619200,999619200,0.35416666,16
4391,Saru Masamune,"Adventure, Military",Movie,1,5.45,659,猿正宗,"Jan, 1931",https://cdn.myanimelist.net/images/anime/4/29217.jpg,0,0,0.5555556,15
1903,Stratos 4: Logbook,"Action, Ecchi, Sci-Fi",Special,1,6.48,1090,ストラトス・フォー,"Aug 26, 2006",https://cdn.myanimelist.net/images/anime/5/8374.jpg,1156521600,1156521600,0.5915916,37
1139,Monkey Magic,"Adventure, Fantasy, Kids",TV,13,6.28,356,モンキーマジック,"Sep 20, 1998 to Dec 13, 1998",https://cdn.myanimelist.net/images/anime/10/87838.jpg,906220800,913478400,0.62222224,10
2393,Doraemon Movie 24: Nobita to Fushigi Kaze Tsukai,"Adventure, Comedy, Fantasy, Kids",Movie,1,7.41,1973,映画 ドラえもん のび太とふしぎ風使い,"Mar 8, 2003",https://cdn.myanimelist.net/images/anime/7/72429.jpg,1047052800,1047052800,0.71965814,65
31834,Mormorando,,Movie,1,5.26,181,モルモランド,"Sep 16, 2014",https://cdn.myanimelist.net/images/anime/6/76735.jpg,1410796800,1410796800,0.19444445,4
6266,Joseito,"Drama, School, Slice of Life",OVA,1,5.81,774,女生徒,"Aug 1, 2006",https://cdn.myanimelist.net/images/anime/6/81193.jpg,1154361600,1154361600,0.63703704,15
19619,Jewelpet Twinkle☆: Hohoemi no Niji ni Dokki☆Doki!,"Fantasy, Magic, School, Shoujo",Special,1,7.37,555,ジュエルペット てぃんくる☆ ほほえみの虹にドッキ☆ドキ！,"Jul 22, 2013",https://cdn.myanimelist.net/images/anime/2/73944.jpg,1374422400,1374422400,0.7037037,6
5173,Jokutsuma,Hentai,OVA,2,5.8,1151,辱妻,"Dec 10, 2007 to Aug 31, 2008",https://cdn.myanimelist.net/images/anime/8/10317.jpg,1197216000,1220112000,0.5694444,24
4489,Septem Charm Magical Kanan: SP Summer Camp,Hentai,Special,2,6.03,958,Septem Charm まじかるカナン SP どきどき♥サマーキャンプ!,"Aug 25, 2002 to Feb 25, 2003",https://cdn.myanimelist.net/images/anime/12/41695.jpg,1030204800,1046102400,0.64705884,17
5071,Croket!,"Action, Adventure, Comedy, Fantasy",TV,52,7.12,310,コロッケ！,"Apr 7, 2003 to Mar 27, 2005",https://cdn.myanimelist.net/images/anime/10/88729.jpg,1049644800,1111852800,0.7777778,3
3704,Zenryoku Usagi,"Comedy, Kids",TV,52,6.47,613,全力ウサギ,"Jan 5, 2008 to Dec 27, 2008",https://cdn.myanimelist.net/images/anime/12/51631.jpg,1199462400,1230307200,0.7222222,4
27709,Saki Biyori Animation,"Comedy, School, Seinen, Slice of Life",OVA,1,6.85,1682,咲日和 Animation,"Jul 25, 2015",https://cdn.myanimelist.net/images/anime/4/69895.jpg,1437753600,1437753600,0.6872428,27
29177,Persia no Komoriuta: Watashi no Hana,"Kids, Music",Music,1,3.63,87,ペルシャの子守歌～わたしの花～,"Jun 19, 1984",https://cdn.myanimelist.net/images/anime/7/70219.jpg,456422400,456422400,0.22222222,1
30330,Utsukushii Hoshi,Dementia,Movie,1,5.28,114,美しい星,1974,https://cdn.myanimelist.net/images/anime/5/72727.jpg,0,0,0.11111111,1
33118,Kuma Miko Specials,"Comedy, Seinen",Special,2,6.65,4237,くまみこ,"Jun 24, 2016 to Aug 24, 2016",https://cdn.myanimelist.net/images/anime/12/79557.jpg,1466697600,1471968000,0.6262626,22
5117,Kokudo Oh,"Fantasy, Hentai",OVA,5,6.16,776,黒瞳皇,"Nov 28, 2000 to Jun 18, 2002",https://cdn.myanimelist.net/images/anime/4/23816.jpg,975340800,1024329600,0.5816994,17
9558,Cheung gong chat hou,Kids,Movie,1,6.65,215,长江7号爱地球,"Jul 9, 2010",https://cdn.myanimelist.net/images/anime/2/26460.jpg,1278604800,1278604800,0.75555557,5
26111,Hibike! Wadaiko,"Drama, Kids",OVA,1,6.78,307,ひびけ! 和だいこ,2004,https://cdn.myanimelist.net/images/anime/2/65985.jpg,0,0,0.5555556,1
32871,Kuroko no Basket Movie 3: Winter Cup Soushuuhen - Tobira no Mukou,"Comedy, Shounen, Sports",Movie,1,7.38,5492,劇場版「黒子のバスケ」ウインターカップ総集編～扉の向こう～,"Dec 3, 2016",https://cdn.myanimelist.net/images/anime/7/80729.jpg,1480694400,1480694400,0.7407407,3
24719,Shinrabanshou: Tenchi Shinmei no Shou,"Action, Fantasy, Shounen",ONA,1,5.58,326,神羅万象～天地神明の章～,"Jun 29, 2014",https://cdn.myanimelist.net/images/anime/5/63581.jpg,1403971200,1403971200,0.6296296,3
12393,Oyako Club,"Comedy, Slice of Life",TV,1818,6.18,160,親子クラブ,"Oct 3, 1994 to Mar 30, 2013",https://cdn.myanimelist.net/images/anime/8/34817.jpg,781113600,1364572800,0.7222222,2
137,Hunter x Hunter OVA,"Action, Adventure, Shounen, Super Power",OVA,8,8.41,53168,HUNTER×HUNTER Original Video Animation,"Jan 17, 2002 to Apr 17, 2002",https://cdn.myanimelist.net/images/anime/1/137.jpg,1011196800,1018972800,0.83201706,2237
451,InuYasha: Tenka Hadou no Ken,"Adventure, Comedy, Demons, Drama, Fantasy, Historical, Romance, Shounen, Supernatural",Movie,1,7.89,51079,犬夜叉 天下覇道の剣,"Dec 20, 2003",https://cdn.myanimelist.net/images/anime/1658/95332.jpg,1071849600,1071849600,0.7755594,2304
2025,Darker than Black: Kuro no Keiyakusha,"Action, Mystery, Sci-Fi, Super Power",TV,25,8.25,440334,Darker than BLACK -黒の契約者-,"Apr 6, 2007 to Sep 28, 2007",https://cdn.myanimelist.net/images/anime/5/19570.jpg,1175788800,1190908800,0.8225032,13286
4186,Chrome Shelled Regios,"Action, Adventure, Fantasy, School, Sci-Fi",TV,24,7.57,103615,鋼殻のレギオス,"Jan 11, 2009 to Jun 21, 2009",https://cdn.myanimelist.net/images/anime/9/12238.jpg,1231603200,1245513600,0.74902,3628
20473,Teekyuu 3,"Comedy, School, Shounen, Sports",TV,12,6.96,13227,てーきゅう ３期,"Oct 6, 2013 to Dec 22, 2013",https://cdn.myanimelist.net/images/anime/11/73503.jpg,1380988800,1387641600,0.6872428,378
2923,Shugo Chara!,"Comedy, Magic, School, Shoujo",TV,51,7.61,121108,しゅごキャラ！,"Oct 6, 2007 to Sep 27, 2008",https://cdn.myanimelist.net/images/anime/7/5061.jpg,1191600000,1222444800,0.761195,3444
3089,The Sky Crawlers,"Drama, Military",Movie,1,7.4,32660,スカイ・クロラ,"Aug 2, 2008",https://cdn.myanimelist.net/images/anime/8/8212.jpg,1217606400,1217606400,0.71603054,1310
6361,ef: A Tale of Memories. - Prologue,"Drama, Music",Special,1,7.26,21002,ef - a tale of memories. ~prologue~,"Aug 24, 2007",https://cdn.myanimelist.net/images/anime/13/26046.jpg,1187884800,1187884800,0.7160665,722
19021,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie,"Comedy, Drama, Romance, School, Slice of Life",Movie,1,7.37,34272,小鳥遊六花・改 ～劇場版 中二病でも恋がしたい！～,"Sep 14, 2013",https://cdn.myanimelist.net/images/anime/2/56167.jpg,1379088000,1379088000,0.7224664,910
251,Kyou kara Maou!,"Adventure, Comedy, Demons, Fantasy, Shoujo",TV,78,7.88,58150,今日からマ王！,"Apr 3, 2004 to Feb 25, 2006",https://cdn.myanimelist.net/images/anime/11/75544.jpg,1080921600,1140796800,0.79346806,1303
85,Mobile Suit Zeta Gundam,"Drama, Mecha, Military, Sci-Fi, Space",TV,50,8.03,28959,機動戦士Ζガンダム,"Mar 2, 1985 to Feb 22, 1986",https://cdn.myanimelist.net/images/anime/6/11153.jpg,478540800,509385600,0.78510666,849
22225,Momo Kyun Sword,"Comedy, Ecchi, Fantasy",TV,12,5.69,19246,モモキュンソード,"Jul 9, 2014 to Sep 24, 2014",https://cdn.myanimelist.net/images/anime/2/64445.jpg,1404835200,1411488000,0.56970984,314
5074,Tetsuwan Birdy Decode:02,"Action, Comedy, Sci-Fi",TV,12,7.83,29622,鉄腕バーディー DECODE:02,"Jan 10, 2009 to Mar 28, 2009",https://cdn.myanimelist.net/images/anime/10/53907.jpg,1231516800,1238169600,0.76249486,1076
2488,Mei to Koneko Bus,"Adventure, Fantasy",Special,1,7.47,7714,めいとこねこバス,"Oct 1, 2002",https://cdn.myanimelist.net/images/anime/1034/99602.jpg,1033401600,1033401600,0.7423868,135
23367,Kitakubu Katsudou Kiroku: Miniature Theater,"Comedy, School",Special,6,6.33,1154,帰宅部活動記録 ちび劇場,"Oct 23, 2013 to Dec 18, 2013",https://cdn.myanimelist.net/images/anime/5/60367.jpg,1382457600,1387296000,0.6111111,20
5155,Genji Monogatari Sennenki,"Drama, Historical, Romance",TV,11,7.04,8554,源氏物語千年紀Genji,"Jan 16, 2009 to Mar 27, 2009",https://cdn.myanimelist.net/images/anime/5/26659.jpg,1232035200,1238083200,0.6911977,154
2525,Kekkou Kamen,"Comedy, Ecchi",OVA,4,5.9,2344,けっこう仮面,"Aug 1, 1991 to Mar 1, 1992",https://cdn.myanimelist.net/images/anime/10/60049.jpg,680972400,699379200,0.5614035,76
5308,Ushio to Tora: Comically Deformed Theater,"Action, Comedy",OVA,1,6.33,1501,うしおととら コミカル・デフォルメ劇場,"Oct 1, 1993",https://cdn.myanimelist.net/images/anime/4/10651.jpg,749404800,749404800,0.62666667,25
7066,Mahoromatic: I&#039;m Home!,"Comedy, Ecchi, Romance, Sci-Fi",Special,2,7.18,5760,まほろまてぃっく ただいま◇おかえり,"Oct 17, 2009 to Oct 24, 2009",https://cdn.myanimelist.net/images/anime/10/16503.jpg,1255708800,1256313600,0.7045814,211
17437,The iDOLM@STER Movie: Kagayaki no Mukougawa e!,"Comedy, Drama, Music",Movie,1,7.66,12262,THE IDOLM＠STER MOVIE 輝きの向こう側へ！,"Jan 25, 2014",https://cdn.myanimelist.net/images/anime/2/71801.jpg,1390579200,1390579200,0.75508606,284
23439,Toki wa Meguru: Tokyo Station,Slice of Life,ONA,1,6.78,2862,時季（とき）は巡る～TOKYO STATION～,"Jun 24, 2014",https://cdn.myanimelist.net/images/anime/1426/95659.jpg,1403539200,1403539200,0.6577778,75
580,Kogepan,Comedy,TV,10,7.04,4436,こげぱん,"Nov 5, 2001 to Nov 16, 2001",https://cdn.myanimelist.net/images/anime/13/63859.jpg,1004889600,1005840000,0.69917256,188
3220,Kanashimi no Belladonna,"Drama, Hentai",Movie,1,7.28,6599,哀しみのベラドンナ,"Jun 30, 1973",https://cdn.myanimelist.net/images/anime/11/24740.jpg,110217600,110217600,0.72444445,125
1265,Yoroiden Samurai Troopers Gaiden,"Adventure, Fantasy, Samurai, Shounen",OVA,2,6.86,1638,鎧伝サムライトルーパー外伝,"Apr 30, 1989 to Jun 1, 1989",https://cdn.myanimelist.net/images/anime/1484/92210.jpg,609865200,612630000,0.700565,59
19165,Fate/Zero Cafe,"Comedy, Parody",Movie,1,6.2,8130,Fate/ゼロカフェ,"Jul 13, 2013 to Mar 19, 2016",https://cdn.myanimelist.net/images/anime/7/51943.jpg,1373644800,1458316800,0.5862069,58
2748,Dash! Kappei,"Comedy, Ecchi, Shounen, Sports",TV,65,7.3,2578,ダッシュ勝平,"Oct 4, 1981 to Dec 26, 1982",https://cdn.myanimelist.net/images/anime/1319/90363.jpg,370972800,409680000,0.705314,115
7530,Hana to Chou,Fantasy,Movie,1,5.4,203,花と蝶,"Oct, 1954",https://cdn.myanimelist.net/images/anime/8/67929.jpg,0,0,0.4888889,5
2259,Dr. Rin ni Kiitemite!,"Comedy, Fantasy, Magic, Romance, School, Shoujo",TV,51,6.95,1904,Dr.リンにきいてみて！,"Mar 5, 2001 to Feb 25, 2002",https://cdn.myanimelist.net/images/anime/1279/96440.jpg,983721600,1014566400,0.7078189,27
4078,Kyou no 5 no 2 Kagai Jugyou: Mizukake,"Comedy, Ecchi, School, Seinen",Special,1,7.07,4623,今日の５の２課外授業:ミズカケ,"Jan 30, 2008",https://cdn.myanimelist.net/images/anime/10/42577.jpg,1201622400,1201622400,0.6997636,188
8743,Memory (ONA),"Drama, Military, Sci-Fi, Slice of Life",ONA,1,6.47,1505,メモリー,"Apr, 2009",https://cdn.myanimelist.net/images/anime/12/24150.jpg,0,0,0.6243386,42
3490,Rayca,Sci-Fi,OVA,1,4.95,841,零花～rayca,"Mar 5, 2002",https://cdn.myanimelist.net/images/anime/1564/107067.jpg,1015257600,1015257600,0.45410627,23
2231,Miyuki,"Romance, School",TV,37,6.93,1423,みゆき,"Mar 31, 1983 to Apr 20, 1984",https://cdn.myanimelist.net/images/anime/8/50245.jpg,417888000,451238400,0.6993464,17
25639,Toilet no Kamisama,Music,Music,1,5.75,165,トイレの神様,"Nov 24, 2010",https://cdn.myanimelist.net/images/anime/4/65171.jpg,1290528000,1290528000,0.37037036,3
1884,Himesama Goyoujin,Comedy,TV,12,6.49,1623,姫様ご用心,"Apr 13, 2006 to Jul 20, 2006",https://cdn.myanimelist.net/images/anime/13/9520.jpg,1144857600,1153324800,0.6123457,45
808,Bakuretsu Hunters OVA,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, Shounen, Super Power",OVA,3,6.72,3686,元祖　爆れつハンター,"Dec 21, 1996 to Apr 23, 1997",https://cdn.myanimelist.net/images/anime/1267/97321.jpg,851097600,861724800,0.6322942,139
2721,Reinou Tantei Miko,"Comedy, Hentai",OVA,2,5.94,952,霊能探偵ミコ,"Aug 25, 2000 to May 4, 2001",https://cdn.myanimelist.net/images/anime/13/30118.jpg,967132800,988905600,0.51111114,15
4364,Kunoichi Bakumatsu Kitan,Hentai,OVA,2,6.13,1274,くノ一幕末奇譚,"Dec 25, 2003 to May 25, 2004",https://cdn.myanimelist.net/images/anime/3/64955.jpg,1072281600,1085414400,0.64444447,20
3098,Shutsugeki! Machine Robo Rescue,"Action, Mecha, Sci-Fi",TV,53,6.93,636,出撃！マシンロボレスキュー,"Jan 8, 2003 to Jan 3, 2004",https://cdn.myanimelist.net/images/anime/8/28127.jpg,1041955200,1073059200,0.74814814,15
